source,nickname,date,title,text,prediction,FALSE,TRUE,KMeans=2,KMeans=3,KMeans=4,KMeans=5,KMeans=6,KMeans=7,KMeans=8,KMeans=9,KMeans=10,href
twitter,re__turn0,2022-11-24 06:04:52+00:00,,"22 웃는남자 엠디 MD 악보집 원가 이하 양도 급처 사용감 ㅇ

악보집 1.4
GS반택 가능
#웃는남자 #뮤지컬 #뮤지컬엠디 #뮤지컬웃는남자
@MDbot_YMD https://t.co/6Y3zJkOuIt",0,0.99921465,0.000785345,1,0,1,1,4,1,3,2,4,https://twitter.com/twitter/status/1595659698195554304
twitter,thisismytreee,2022-11-24 05:47:52+00:00,,"RT @opp_tatum: 박효신 웃는남자
박제 없어서 이런 거 긁어모아 보는 나는..
우는여자 https://t.co/nf9BtQ6bLO",0,0.9992035,0.000796533,1,0,1,1,4,1,3,2,4,https://twitter.com/twitter/status/1595655420634312706
twitter,ripiia,2022-11-24 05:33:14+00:00,,"의정부용역
용인소개팅
수원911
2022웃는남자
의성군캠핑장
빕스
삿포로에서만나요
팔색조 https://t.co/2hkXrW9Xh0",1,0.000829319,0.99917066,0,1,3,2,3,5,5,0,1,https://twitter.com/twitter/status/1595651738190884864
twitter,0_1__I,2022-11-24 05:14:12+00:00,,생각해보니 나 웃는남자 취켓팅으로 갔던거 같다,0,0.9984964,0.001503596,1,0,1,1,1,6,1,1,0,https://twitter.com/twitter/status/1595646948526198785
twitter,gkarur07,2022-11-24 03:32:42+00:00,,"수호 선물
수호 토끼왕자
수호 토끼백성
수호 디너
수호 커튼
수호 실례해도 될까요
수호 웃는남자

수호 리치맨
수호 우주의 별이
수호 여중생A
수호 글로리데이
수호 지나갈테니
수호 하이컷
수호 인터뷰
수호… https://t.co/8vxnh2f7Yb",1,0.000768416,0.9992316,0,1,3,2,3,5,5,0,1,https://twitter.com/twitter/status/1595621403264712706
twitter,gkarur07,2022-11-23 21:21:33+00:00,,"수호 https://t.co/D3gruoXovo
뮤지컬 https://t.co/y5l597uMlZ
웃는남자 https://t.co/w721vouAXo
고화질 https://t.co/Zwxjj3w2Hg

엑소… https://t.co/iBcqS5X8y4",1,0.000557816,0.99944216,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1595528000048889857
twitter,B6K7Mmp,2022-11-23 20:44:33+00:00,,"RT @year_4869: 하미친개좋다
자기가짜증내는말마다소름돋게웃는진보면
얼마나무서울까… 
감정을자극하고화를내면웃는남자가…자신이인간으로취급당하지않는것같아서
얼마나…
얼마나……..
와-!!!!!!!!!",1,0.000541661,0.9994584,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1595518687313907712
twitter,kwaksoonja1,2022-11-23 20:28:31+00:00,,"바디프로필스튜디오
내가더줄께
로컬크리에이터
통영타로
젖병선물추천
풍기동
상가임대
2022웃는남자
키덜트그램
문제가
그레이프후루츠오일
집들이도시락 https://t.co/fUHYgIPWYR",1,0.002053418,0.99794656,0,1,0,2,3,3,0,8,5,https://twitter.com/twitter/status/1595514655388356608
twitter,chogiwamegawolf,2022-11-23 18:32:24+00:00,,"RT @SMTOWNGLOBAL: [📸: SUHO]
뮤지컬 웃는남자에서 주인공 그윈플렌 역을 맡은 수호가 세 번째 공연을 마치고 난 후 #SMTOWN 여러분께 인사드립니다!

""안녕하세요. 수호입니다. 이번엔 뮤지컬로 인사 드리게 되었습니다.""

#E…",1,0.000548744,0.9994512,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1595485431524888577
twitter,chogiwamegawolf,2022-11-23 18:32:12+00:00,,"RT @SMTOWNGLOBAL: [🎥📸 #SUHO]
#뮤지컬 '#웃는남자' #그윈플랜(#Gwynplaine)역으로 매 회 열정 넘치는 무대를 보여주고 있는 #EXO #수호 의 프레스콜 현장! #SMTOWN 여러분을 위해 준비한 사진 함께 보시죠!😉🤩…",1,0.000522793,0.9994772,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1595485384372523009
twitter,chogiwamegawolf,2022-11-23 18:29:35+00:00,,"RT @SMTOWNGLOBAL: [📸 #SUHO ]
Greetings from SUHO playing ‘Gwynplaine’, the hero of a tragic fate, in the musical ‘The Man Who Laughs’!🤡
Mee…",1,0.000526325,0.99947375,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1595484725841625089
twitter,HEEE_mu,2022-11-23 18:28:57+00:00,,"4. 박제하고 싶은 관극

0822 웃는남자

왜냐고? 코로나 걸려서 못갔거든 ㅅㄹㄹ발
내 자리 갔던 애가 쩐대,, 어., 그래서..",0,0.9991738,0.000826199,1,0,1,1,4,1,3,2,4,https://twitter.com/twitter/status/1595484562393821187
twitter,HEEE_mu,2022-11-23 18:24:34+00:00,,"2. 가장 행복했던 관극

0611 웃는남자

181104 이후로 얼마만에 쿄윈이었는지ㅠㅠㅠㅠㅠ 자리는 어떻게 이런 자리를,, 싶은 자리였어도 1층이니까!!!! 하면서 갔는데,,
자리가 ㅁ ㅓ가 중요해,,… https://t.co/d3sdWR0opf",0,0.9708728,0.029127154,1,2,2,3,5,2,4,4,2,https://twitter.com/twitter/status/1595483460755345409
twitter,hj_for_yeobak,2022-11-23 16:58:38+00:00,,"RT @pic_mort: 20200114. 뮤지컬 웃는남자 프레스콜.
Musical : The Man Who Laughs. (L'Homme qui rit)
배우: 규현
장면: 대혼란을 무찌르다/나무 위의 천사/결투
#웃는남자 #themanwholau…",1,0.002282703,0.99771726,0,1,0,2,3,3,0,8,5,https://twitter.com/twitter/status/1595461833691127808
twitter,hj_for_yeobak,2022-11-23 16:58:35+00:00,,"RT @pic_mort: 20200114. 뮤지컬 웃는남자 프레스콜.
Musical : The Man Who Laughs. (L'Homme qui rit)
배우: 민영기
장면: 일단 와
#웃는남자 #themanwholaughs #민영기 #바이올리니스…",1,0.001069347,0.99893063,0,1,3,2,3,5,5,8,5,https://twitter.com/twitter/status/1595461824690126849
twitter,hj_for_yeobak,2022-11-23 16:57:44+00:00,,"RT @pic_mort: 20200114. 뮤지컬 웃는남자 프레스콜.
Musical : The Man Who Laughs. (L'Homme qui rit)
배우: 박강현
장면: Can it be? 
#웃는남자 #themanwholaughs #박강현…",1,0.002549998,0.99744993,0,1,0,2,3,3,0,8,5,https://twitter.com/twitter/status/1595461609111326720
twitter,hj_for_yeobak,2022-11-23 16:57:41+00:00,,"RT @pic_mort: 20200114. 뮤지컬 웃는남자 프레스콜.
Musical : The Man Who Laughs. (L'Homme qui rit)
배우: 신영숙
장면: 내 안의 괴물
#웃는남자 #themanwholaughs #신영숙 #조시아…",1,0.000659719,0.99934024,0,1,3,0,0,5,5,0,1,https://twitter.com/twitter/status/1595461598306799618
twitter,hj_for_yeobak,2022-11-23 16:57:39+00:00,,"RT @pic_mort: 20200114. 뮤지컬 웃는남자 프레스콜.
Musical : The Man Who Laughs. (L'Homme qui rit)
배우: 박강현
장면: 그 눈을 떠
#웃는남자 #themanwholaughs #박강현 #그윈플렌…",1,0.001097987,0.99890196,0,1,3,2,3,5,5,8,5,https://twitter.com/twitter/status/1595461587632291840
twitter,hj_for_yeobak,2022-11-23 16:57:35+00:00,,"RT @pic_mort: 20200114. 뮤지컬 웃는남자 프레스콜.
Musical : The Man Who Laughs. (L'Homme qui rit)
배우: 강혜인, 김경선 외
장면: 눈물은 강물에
#웃는남자 #themanwholaughs #강…",1,0.051378295,0.94862175,0,1,0,4,2,4,6,3,7,https://twitter.com/twitter/status/1595461572218216448
twitter,hj_for_yeobak,2022-11-23 16:57:27+00:00,,"RT @pic_mort: 20200114. 뮤지컬 웃는남자 프레스콜.
Musical : The Man Who Laughs. (L'Homme qui rit)
배우: 김소향
장면: 내 삶을 살아가
#웃는남자 #themanwholaughs #김소향 #조시…",1,0.000535852,0.9994642,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1595461537745207297
twitter,year_4869,2022-11-23 16:45:32+00:00,,"하미친개좋다
자기가짜증내는말마다소름돋게웃는진보면
얼마나무서울까… 
감정을자극하고화를내면웃는남자가…자신이인간으로취급당하지않는것같아서
얼마나…
얼마나……..
와-!!!!!!!!!",1,0.000541661,0.9994584,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1595458538880786434
twitter,quokka1227,2022-11-23 16:04:04+00:00,,"22. 박강현, 유현석, 박정원, 최석진
23. 난 봄에 해외에 잇엇어…
24. 웃는남자, 베어
25. 트루웨스트
26. 푸른 잿빛 밤
27. 킹키부츠
28. 베어 Are you there - 아 인생 엿같… https://t.co/gxiLgYHyS0",0,0.97695255,0.023047412,1,2,2,3,5,2,4,4,2,https://twitter.com/twitter/status/1595448102449999874
twitter,HenryDupre_love,2022-11-23 15:57:20+00:00,,"17. 가장 많이 본 배우
박은태

18. 가장 기억에 남는 커튼콜
킹키부츠 뮤지컬에서 아무도 안죽을 수 있구나,,,

19. 가장 기억에 남는 무인
웃는남자 막공🥲 바긍태 울지마...
엘리자벳 세미막 볼륨… https://t.co/xdHFmRlWLw",1,0.000546221,0.9994537,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1595446409054269440
twitter,HenryDupre_love,2022-11-23 15:53:33+00:00,,"7. 최다 방문극장
블루스퀘어 10번

8. 22년 최애작품
프랑켄슈타인 근데 이제 지킬앤하이드 웃는남자 엘리자벳 모래시계를 포함한

9. 22년 최애넘버
너의 꿈 속에서

10. 22년 최애엔딩
엘리자벳… https://t.co/rnVVVQQdaZ",1,0.000568331,0.99943167,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1595445456024539136
twitter,hatorizo,2022-11-23 15:52:03+00:00,,막판에 허허허웃는남자목소리개때리고싶다 https://t.co/S06u05V4kP,0,0.9992219,0.000778044,1,0,1,1,4,1,3,2,4,https://twitter.com/twitter/status/1595445078788837376
twitter,quokka1227,2022-11-23 15:44:09+00:00,,"1. 220703 웃는남자
2. 220916 낮 베어 더 뮤지컬 박정원 유현석 페어
3. 220916 낮 베어 더 뮤지컬 (걍 오열함)
4. 베어는 그나마 쇼플에서 했으니 트루웨스트 오슥틴 
5. 베어 자첫… https://t.co/b9sJPzlVM7",0,0.99920124,0.000798726,1,0,1,1,4,1,3,2,4,https://twitter.com/twitter/status/1595443091707940864
twitter,stella__HY,2022-11-23 14:56:35+00:00,,"RT @mignonnyong: 연뮤 엠디 MD 양도 판매

- 뱃지 (사진)
더 테일 무대 0.8
개와 고양이의 시간 공원ver 1.8
마리퀴리 실험도구세트 0.8

- 프로그램북 
20 루드윅 0.5
21 이토록 보통의 (이보통) 0.7
21 엘리…",0,0.998904,0.001095988,1,0,1,1,1,1,1,1,0,https://twitter.com/twitter/status/1595431122657513472
twitter,mignonnyong,2022-11-23 14:53:18+00:00,,"연뮤 엠디 MD 양도 판매

- 뱃지 (사진)
더 테일 무대 0.8
개와 고양이의 시간 공원ver 1.8
마리퀴리 실험도구세트 0.8

- 프로그램북 
20 루드윅 0.5
21 이토록 보통의 (이보통) 0.… https://t.co/Zgb3isShEz",0,0.9992107,0.000789262,1,0,1,1,4,1,3,2,4,https://twitter.com/twitter/status/1595430294307627008
twitter,gkarur07,2022-11-23 14:51:39+00:00,,"수호 선물
수호 토끼왕자
수호 토끼백성
수호 디너
수호 커튼
수호 실례해도 될까요
수호 웃는남자

수호 리치맨
수호 우주의 별이
수호 여중생A
수호 글로리데이
수호 지나갈테니
수호 하이컷
수호 인터뷰
수호… https://t.co/1SmDL5jWKf",1,0.000768416,0.9992316,0,1,3,2,3,5,5,0,1,https://twitter.com/twitter/status/1595429880912523264
twitter,lolove1613,2022-11-23 14:47:29+00:00,,25.웃는남자,1,0.000634283,0.99936575,0,1,3,0,0,0,2,0,1,https://twitter.com/twitter/status/1595428832517165056
twitter,lolove1613,2022-11-23 14:39:41+00:00,,21.웃는남자 대본집,0,0.99919647,0.000803501,1,0,1,1,4,1,3,2,4,https://twitter.com/twitter/status/1595426865719955458
twitter,001100_Jo,2022-11-23 14:37:40+00:00,,"@for_tune__and 사실지금도 좀 울적함
저 바이올린 넘 슬프지 않아.....?ㅜㅜㅜ..
제발
제발웃는남자보고싶어
제발
죽지마제발....에휴 내가 이러니까 킹키를 보는거야",1,0.000524746,0.9994753,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1595426360885153794
twitter,_beyoursummer,2022-11-23 14:21:48+00:00,,"23-26.
겨울 프랑켄슈타인
봄 지킬앤하이드
여름 웃는남자
가을 엘리자벳

그 계절에 가장 많이 봄🙂",1,0.0005229,0.9994771,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1595422365638610948
twitter,curtaincall_muu,2022-11-23 14:06:33+00:00,,"Q3. 가장 많이 울었던 관극
웃는남자 

지금도 거대한~ 하는 순간 눈물 차오르는데요?? ㅠㅠㅠㅠㅠㅠㅠㅠ
😭😭😭😭😭😭😭 https://t.co/XckAzLLCSw",1,0.000525343,0.9994747,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1595418529699807233
twitter,_beyoursummer,2022-11-23 13:58:53+00:00,,"19.
이건 당연히 0821 웃는남자 막공 https://t.co/6pnxhqe1Q1",0,0.9985203,0.001479667,1,0,1,1,1,6,1,1,0,https://twitter.com/twitter/status/1595416600379035649
twitter,_beyoursummer,2022-11-23 13:50:39+00:00,,"18.
0728 웃는남자 
머플러 첨 가지고 나온 날. 다시 생각해도 양쥼모 미쳣서.,.,, 이 날은 모세 전에 둘러줘서 머플러하구 모세 불러서 되게 기분이🥹 이랬는데 그 다음부터는 마지막에 둘러줘서 약간… https://t.co/ndlDkI6V7R",1,0.000530859,0.9994691,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1595414529961492481
twitter,O2212O6,2022-11-23 13:13:22+00:00,,"그냥.. 나의 바람 가득 담아서 경윤이가 먼 훗날에 해줬으면 하는(커버라도..) 뮤지컬들 ˚ෆ*₊

하데스타운 - 오르페우스 (Wait for me)
데스노트 - 라이토 (Death Note)
웃는남자 -… https://t.co/tGzWs31huX",1,0.003215813,0.9967842,0,1,0,2,3,3,0,5,3,https://twitter.com/twitter/status/1595405147362197505
twitter,simeunb95958916,2022-11-23 12:51:15+00:00,,"선유리맛집
사랑해
젊은건축가프로젝트
이색막걸리추천
정자동점심
웃는남자
길음눈썹문신
천안횟집
마음에품으면
솔리토리맨
쏘렌토
전북대다이어트체력 https://t.co/N3zJywanLK",1,0.000690529,0.9993094,0,1,3,0,0,5,5,0,1,https://twitter.com/twitter/status/1595399581205876736
twitter,1225kimye_PKH,2022-11-23 12:17:10+00:00,,"23. 22년 봄을 떠올릴 작품
데스노트 4월에 데스노트 봤으니까
24. 22년 여름
웃는남자 6~8월 웃는남자 봤으니까
25. 22년 가을 
킹키부츠 11월 가을이겠지...? 날씨는 가을이던데
26. 겨울… https://t.co/FKBv0uVYFh",1,0.000629519,0.9993705,0,1,3,0,0,0,2,0,1,https://twitter.com/twitter/status/1595391001539280897
twitter,1225kimye_PKH,2022-11-23 11:53:33+00:00,,"20. 가장 기억에 남는 이벤트
웃는남자에서 일단 와 끝난 후 우르수스 배우님의 애드립들🤭 매번 기대되었는데 가장 기억에 남는 건 피켓팅이라 여기 오신 분들 대단한 분들이야 이러면서? 팡파레 울려준 거ㅋㅋㅋ… https://t.co/RTqP01azxN",1,0.000559646,0.9994404,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1595385058617360388
twitter,alberge2323,2022-11-23 11:48:02+00:00,,"RT @TJ_newsong: 22년 8월 30일 신곡
→ 42350 웃는남자(The Man Who Laughs)(뮤지컬'웃는남자'OST) - 박효신",1,0.000552488,0.9994475,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1595383670193299456
twitter,M2_pingpong,2022-11-23 11:44:23+00:00,,조아하는여자를지키기위해100년동안잠에든남자...깨어나자마자조아하는여자얼굴보고활짝웃는남자...이게진정한순애다 https://t.co/maXtqKq1vw,1,0.00069766,0.9993024,0,1,3,0,0,5,5,0,1,https://twitter.com/twitter/status/1595382751167139840
twitter,lolove1613,2022-11-23 11:37:11+00:00,,10.웃는남자...울다가 거의 기절하신 아버지를 두고 우리 금쪽이 그윈이는 데아 곁으로 간다 하네요...흐흑..ㅠㅠ,1,0.000527813,0.9994722,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1595380941584994304
twitter,lolove1613,2022-11-23 11:35:48+00:00,,9.웃는남자의 나위천...왠지 모름...그냥 너무 이쁘고 너무 끌림...,1,0.000524627,0.9994754,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1595380590765015041
twitter,lolove1613,2022-11-23 11:23:42+00:00,,"4.8월 10일 웃는남자 밤공
아니 이날 바긍태 '웃는남자'넘버 미쳤다고요...막 목을 뚜둑뚜둑 꺽는데 소름이 소름이 어우우욱 또 보고 싶억 긍윈플렌 박제 내놓으라구 앰개얔",1,0.000539028,0.999461,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1595377545662582784
twitter,kkangmylife,2022-11-23 10:26:37+00:00,,"11. 하데스타운 : 깡현&amp;홍석 
 웃는남자 : 깡현 &amp; 수빈 
데스노트 : 홍광호 &amp; 김성철",1,0.001172161,0.9988279,0,1,3,2,3,5,5,8,5,https://twitter.com/twitter/status/1595363183161929732
twitter,kkangmylife,2022-11-23 10:25:40+00:00,,"10. 웃는남자 엔딩 ㅠㅠ 
진짜 너무 슬펐는데 연출이 너무 아름다워서 계속 기억에 오래 남아요 ㅠㅠ",1,0.000527239,0.9994728,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1595362940617912323
twitter,kkangmylife,2022-11-23 10:23:29+00:00,,06. 웃는남자,1,0.001537686,0.9984623,0,1,0,2,3,3,0,8,5,https://twitter.com/twitter/status/1595362391663206402
twitter,winnie_neppooh,2022-11-23 10:10:15+00:00,,"04. 박제하고 싶은 관극
0925 웃는남자
완벽했는데...... https://t.co/RGmUrxHI2Q",0,0.99489427,0.005105778,1,2,2,3,1,6,4,4,8,https://twitter.com/twitter/status/1595359060777635840
twitter,kkangmylife,2022-11-23 10:05:42+00:00,,"04. 막공 웃는남자 
막공이라 그런지 초반에 봤을 때보다 감정 선이 더 짙어져서 진짜 몰입도가 장난 아니어서 22년 막공 웃는남자는 박제되어야 합니다…",1,0.000550185,0.9994498,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1595357917494280198
twitter,kkangmylife,2022-11-23 09:49:15+00:00,,"03. 웃는남자 
내 생애 태어나서 뮤지컬에서 그렇게 많이 울어본거는 웃는남자가 유일함…",1,0.000623899,0.9993761,0,1,3,0,0,0,2,0,1,https://twitter.com/twitter/status/1595353778538295296
twitter,JONGGU1129,2022-11-23 09:46:22+00:00,,"뮤지컬 ᴍᴅ 양도

뮤지컬 모래시계 초연프로그램북 (0.9)
뮤지컬 모래시계 재연 프로그램북 (0.9)
뮤지컬 빅피쉬 초연 프로그램북 (0.8)
뮤지컬 웃는남자 재연 프로그램북 (1.0)
뮤지컬 데스노트 삼… https://t.co/gEsuPl65So",0,0.99917907,0.000820956,1,0,1,1,4,1,3,2,4,https://twitter.com/twitter/status/1595353052873388034
twitter,eunsical,2022-11-23 09:18:58+00:00,,28. 나에겐 이름이 없어 나는 에드워드 하이드 최후의 웃는남자 사랑 아주 위대한 사랑,1,0.000524064,0.999476,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1595346158670712832
twitter,ollieece,2022-11-23 08:40:38+00:00,,"연뮤 엠디 md 양도 판매

웃는남자 피날레 뱃지 0.8
이토록 보통의 프로그램북 0.2
21 검은 사제들 dvd 9.0
21-22 더데빌 dvd 8.0

프로그램북 표지에 하자있어서 가격 낮췄어요ㅠ

택배만 가능 (택비별도) 반택가능

멘션주세요!",0,0.998201,0.001798918,1,0,1,1,1,6,1,1,0,https://twitter.com/twitter/status/1595336508571258881
twitter,gkarur07,2022-11-23 08:32:40+00:00,,"수호 https://t.co/D3gruoXovo
뮤지컬 https://t.co/y5l597uMlZ
웃는남자 https://t.co/w721vouAXo
고화질 https://t.co/Zwxjj3w2Hg

엑소… https://t.co/SPGO00XORj",1,0.000557816,0.99944216,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1595334504218243073
twitter,p_renard89,2022-11-23 08:01:46+00:00,,RT @_A_PIC: 220723 웃는남자 낮공 커튼콜 #박강현 그윈플렌 https://t.co/x1nVt9GusB,1,0.00054777,0.9994522,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1595326729270464512
twitter,p_renard89,2022-11-23 08:01:45+00:00,,RT @_A_PIC: 220723 웃는남자 낮공 커튼콜 #박강현 그윈플렌 https://t.co/1VxN66W4xB,1,0.00054777,0.9994522,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1595326724979720193
twitter,p_renard89,2022-11-23 07:54:17+00:00,,"RT @jeje_photo: 220721 뮤지컬 #웃는남자 커튼콜데이
그윈플렌 #박강현 배우님
우르수스 #양준모 배우님

아버지 품속에서 행복하거라...🥹 https://t.co/5A5T1RhQUh",1,0.000528843,0.9994711,0,1,3,0,0,0,2,7,6,https://twitter.com/twitter/status/1595324845436588032
twitter,whthgml3307,2022-11-23 06:34:21+00:00,,"#이태원와인
웃는남자 대한민국국제관광박람회 
섹트 https://t.co/1LzBuWBqbN",1,0.001537062,0.9984629,0,1,0,2,3,3,0,8,5,https://twitter.com/twitter/status/1595304727788793856
